latitude,longitude,geohash7
37.0,-96.75,9ye4qrs
36.75,-96.75,9ye1n6h
36.5,-96.75,9y7pwks
36.25,-96.75,9y7nnrh
36.0,-96.75,9y7hy3s
50.0,-96.5,cbgkkn4
49.75,-96.5,cbg7h0d
49.5,-96.5,cbg3s54
49.25,-96.5,cbg2hjd
49.0,-96.5,cbequ04
48.75,-96.5,cbemk4d
48.5,-96.5,cbe7uj4
48.25,-96.5,cbe6kpd
48.0,-96.5,cbe3h44
47.75,-96.5,cb7rshd
47.5,-96.5,cb7qhp4
47.25,-96.5,cb7ku1d
47.0,-96.5,cb77kh4
46.75,-96.5,cb73und
46.5,-96.5,cb72s14
46.25,-96.5,cb5rh5d
46.0,-96.5,cb5msn4
45.75,-96.5,cb5kk0d
45.5,-96.5,cb56u54
45.25,-96.5,cb53kjd
45.0,-96.5,9zgrupf
44.75,-96.5,9zgqs46
44.5,-96.5,9zgmhhf
44.25,-96.5,9zg7sp6
44.0,-96.5,9zg6k1f
43.75,-96.5,9zg2uh6
43.5,-96.5,9zerknf
43.25,-96.5,9zeqh16
43.0,-96.5,9zeks5f
42.75,-96.5,9ze7hn6
42.5,-96.5,9ze3u0f
42.25,-96.5,9ze2k56
42.0,-96.5,9z7qujf
41.75,-96.5,9z7ms06
41.5,-96.5,9z7kh4f
41.25,-96.5,9z76sj6
41.0,-96.5,9z73hpf
40.75,-96.5,9z5ru46
40.5,-96.5,9z5qkhf
40.25,-96.5,9z5kup6
40.0,-96.5,9z57s1f
39.75,-96.5,9z56hh6
39.5,-96.5,9z52snf
39.25,-96.5,9ygrk14
39.0,-96.5,9ygmu5d
38.75,-96.5,9ygkkn4
38.5,-96.5,9yg7h0d
38.25,-96.5,9yg3s54
38.0,-96.5,9yg2hjd
37.75,-96.5,9yequ04
37.5,-96.5,9yemk4d
37.25,-96.5,9ye7uj4
37.0,-96.5,9ye6kpd
36.75,-96.5,9ye3h44
36.5,-96.5,9y7rshd
36.25,-96.5,9y7qhp4
36.0,-96.5,9y7ku1d
50.0,-96.25,cbgs3y0
49.75,-96.25,cbge1b8
49.5,-96.25,cbg99g0
49.25,-96.25,cbg81v8
49.0,-96.25,cbewcb0
48.75,-96.25,cbet3f8
48.5,-96.25,cbeecv0
48.25,-96.25,cbed3z8
48.0,-96.25,cbe91f0
47.75,-96.25,cb7x9u8
47.5,-96.25,cb7w1z0
47.25,-96.25,cb7scc8
47.0,-96.25,cb7e3u0
46.75,-96.25,cb79cy8
46.5,-96.25,cb789c0
46.25,-96.25,cb5x1g8
46.0,-96.25,cb5t9y0
45.75,-96.25,cb5s3b8
45.5,-96.25,cb5dcg0
45.25,-96.25,cb593v8
45.0,-96.25,9zgxczb
44.75,-96.25,9zgw9f2
44.5,-96.25,9zgt1ub
44.25,-96.25,9zge9z2
44.0,-96.25,9zgd3cb
43.75,-96.25,9zg8cu2
43.5,-96.25,9zex3yb
43.25,-96.25,9zew1c2
43.0,-96.25,9zes9gb
42.75,-96.25,9zee1y2
42.5,-96.25,9ze9cbb
42.25,-96.25,9ze83g2
42.0,-96.25,9z7wcvb
41.75,-96.25,9z7t9b2
41.5,-96.25,9z7s1fb
41.25,-96.25,9z7d9v2
41.0,-96.25,9z791zb
40.75,-96.25,9z5xcf2
40.5,-96.25,9z5w3ub
40.25,-96.25,9z5scz2
40.0,-96.25,9z5e9cb
39.75,-96.25,9z5d1u2
39.5,-96.25,9z589yb
39.25,-96.25,9ygx3c0
39.0,-96.25,9ygtcg8
38.75,-96.25,9ygs3y0
38.5,-96.25,9yge1b8
38.25,-96.25,9yg99g0
38.0,-96.25,9yg81v8
37.75,-96.25,9yewcb0
37.5,-96.25,9yet3f8
37.25,-96.25,9yeecv0
37.0,-96.25,9yed3z8
36.75,-96.25,9ye91f0
36.5,-96.25,9y7x9u8
36.25,-96.25,9y7w1z0
36.0,-96.25,9y7scc8
50.0,-96.0,cbgsrqn
49.75,-96.0,cbgep2w
49.5,-96.0,cbg9x7n
49.25,-96.0,cbg8pmw
49.0,-96.0,cbewz2n
48.75,-96.0,cbetr6w
48.5,-96.0,cbeezmn
48.25,-96.0,cbedrrw
48.0,-96.0,cbe9p6n
47.75,-96.0,cb7xxkw
47.5,-96.0,cb7wprn
47.25,-96.0,cb7sz3w
47.0,-96.0,cb7erkn
46.75,-96.0,cb79zqw
46.5,-96.0,cb78x3n
46.25,-96.0,cb5xp7w
46.0,-96.0,cb5txqn
45.75,-96.0,cb5sr2w
45.5,-96.0,cb5dz7n
45.25,-96.0,cb59rmw
45.0,-96.0,9zgxzry
44.75,-96.0,9zgwx6q
44.5,-96.0,9zgtpky
44.25,-96.0,9zgexrq
44.0,-96.0,9zgdr3y
43.75,-96.0,9zg8zkq
43.5,-96.0,9zexrqy
43.25,-96.0,9zewp3q
43.0,-96.0,9zesx7y
42.75,-96.0,9zeepqq
42.5,-96.0,9ze9z2y
42.25,-96.0,9ze8r7q
42.0,-96.0,9z7wzmy
41.75,-96.0,9z7tx2q
41.5,-96.0,9z7sp6y
41.25,-96.0,9z7dxmq
41.0,-96.0,9z79pry
40.75,-96.0,9z5xz6q
40.5,-96.0,9z5wrky
40.25,-96.0,9z5szrq
40.0,-96.0,9z5ex3y
39.75,-96.0,9z5dpkq
39.5,-96.0,9z58xqy
39.25,-96.0,9ygxr3n
39.0,-96.0,9ygtz7w
38.75,-96.0,9ygsrqn
38.5,-96.0,9ygep2w
38.25,-96.0,9yg9x7n
38.0,-96.0,9yg8pmw
37.75,-96.0,9yewz2n
37.5,-96.0,9yetr6w
37.25,-96.0,9yeezmn
37.0,-96.0,9yedrrw
36.75,-96.0,9ye9p6n
36.5,-96.0,9y7xxkw
36.25,-96.0,9y7wprn
36.0,-96.0,9y7sz3w
50.0,-95.75,cbgumnh
49.75,-95.75,cbggj0s
49.5,-95.75,cbgct5h
49.25,-95.75,cbgbjjs
49.0,-95.75,cbeyv0h
48.75,-95.75,cbevm4s
48.5,-95.75,cbegvjh
48.25,-95.75,cbefmps
48.0,-95.75,cbecj4h
47.75,-95.75,cb7zths
47.5,-95.75,cb7yjph
47.25,-95.75,cb7uv1s
47.0,-95.75,cb7gmhh
46.75,-95.75,cb7cvns
46.5,-95.75,cb7bt1h
46.25,-95.75,cb5zj5s
46.0,-95.75,cb5vtnh
45.75,-95.75,cb5um0s
45.5,-95.75,cb5fv5h
45.25,-95.75,cb5cmjs
45.0,-95.75,9zgzvpu
44.75,-95.75,9zgyt4k
44.5,-95.75,9zgvjhu
44.25,-95.75,9zggtpk
44.0,-95.75,9zgfm1u
43.75,-95.75,9zgbvhk
43.5,-95.75,9zezmnu
43.25,-95.75,9zeyj1k
43.0,-95.75,9zeut5u
42.75,-95.75,9zegjnk
42.5,-95.75,9zecv0u
42.25,-95.75,9zebm5k
42.0,-95.75,9z7yvju
41.75,-95.75,9z7vt0k
41.5,-95.75,9z7uj4u
41.25,-95.75,9z7ftjk
41.0,-95.75,9z7cjpu
40.75,-95.75,9z5zv4k
40.5,-95.75,9z5ymhu
40.25,-95.75,9z5uvpk
40.0,-95.75,9z5gt1u
39.75,-95.75,9z5fjhk
39.5,-95.75,9z5btnu
39.25,-95.75,9ygzm1h
39.0,-95.75,9ygvv5s
38.75,-95.75,9ygumnh
38.5,-95.75,9yggj0s
38.25,-95.75,9ygct5h
38.0,-95.75,9ygbjjs
37.75,-95.75,9yeyv0h
37.5,-95.75,9yevm4s
37.25,-95.75,9yegvjh
37.0,-95.75,9yefmps
36.75,-95.75,9yecj4h
36.5,-95.75,9y7zths
36.25,-95.75,9y7yjph
36.0,-95.75,9y7uv1s
50.0,-95.5,cbuh6y5
49.75,-95.5,cbu54be
49.5,-95.5,cbu1dg5
49.25,-95.5,cbu04ve
49.0,-95.5,cbsnfb5
48.75,-95.5,cbsj6fe
48.5,-95.5,cbs5fv5
48.25,-95.5,cbs46ze
48.0,-95.5,cbs14f5
47.75,-95.5,cbkpdue
47.5,-95.5,cbkn4z5
47.25,-95.5,cbkhfce
47.0,-95.5,cbk56u5
46.75,-95.5,cbk1fye
46.5,-95.5,cbk0dc5
46.25,-95.5,cbhp4ge
46.0,-95.5,cbhjdy5
45.75,-95.5,cbhh6be
45.5,-95.5,cbh4fg5
45.25,-95.5,cbh16ve
45.0,-95.5,9zupfzg
44.75,-95.5,9zundf7
44.5,-95.5,9zuj4ug
44.25,-95.5,9zu5dz7
44.0,-95.5,9zu46cg
43.75,-95.5,9zu0fu7
43.5,-95.5,9zsp6yg
43.25,-95.5,9zsn4c7
43.0,-95.5,9zshdgg
42.75,-95.5,9zs54y7
42.5,-95.5,9zs1fbg
42.25,-95.5,9zs06g7
42.0,-95.5,9zknfvg
41.75,-95.5,9zkjdb7
41.5,-95.5,9zkh4fg
41.25,-95.5,9zk4dv7
41.0,-95.5,9zk14zg
40.75,-95.5,9zhpff7
40.5,-95.5,9zhn6ug
40.25,-95.5,9zhhfz7
40.0,-95.5,9zh5dcg
39.75,-95.5,9zh44u7
39.5,-95.5,9zh0dyg
39.25,-95.5,9yup6c5
39.0,-95.5,9yujfge
38.75,-95.5,9yuh6y5
38.5,-95.5,9yu54be
38.25,-95.5,9yu1dg5
38.0,-95.5,9yu04ve
37.75,-95.5,9ysnfb5
37.5,-95.5,9ysj6fe
37.25,-95.5,9ys5fv5
37.0,-95.5,9ys46ze
36.75,-95.5,9ys14f5
36.5,-95.5,9ykpdue
36.25,-95.5,9ykn4z5
36.0,-95.5,9ykhfce
50.0,-95.25,cbuk2w1
49.75,-95.25,cbu7089
49.5,-95.25,cbu38e1
49.25,-95.25,cbu20t9
49.0,-95.25,cbsqb81
48.75,-95.25,cbsm2d9
48.5,-95.25,cbs7bt1
48.25,-95.25,cbs62x9
48.0,-95.25,cbs30d1
47.75,-95.25,cbkr8s9
47.5,-95.25,cbkq0x1
47.25,-95.25,cbkkb99
47.0,-95.25,cbk72s1
46.75,-95.25,cbk3bw9
46.5,-95.25,cbk2891
46.25,-95.25,cbhr0e9
46.0,-95.25,cbhm8w1
45.75,-95.25,cbhk289
45.5,-95.25,cbh6be1
45.25,-95.25,cbh32t9
45.0,-95.25,9zurbxc
44.75,-95.25,9zuq8d3
44.5,-95.25,9zum0sc
44.25,-95.25,9zu78x3
44.0,-95.25,9zu629c
43.75,-95.25,9zu2bs3
43.5,-95.25,9zsr2wc
43.25,-95.25,9zsq093
43.0,-95.25,9zsk8ec
42.75,-95.25,9zs70w3
42.5,-95.25,9zs3b8c
42.25,-95.25,9zs22e3
42.0,-95.25,9zkqbtc
41.75,-95.25,9zkm883
41.5,-95.25,9zkk0dc
41.25,-95.25,9zk68t3
41.0,-95.25,9zk30xc
40.75,-95.25,9zhrbd3
40.5,-95.25,9zhq2sc
40.25,-95.25,9zhkbx3
40.0,-95.25,9zh789c
39.75,-95.25,9zh60s3
39.5,-95.25,9zh28wc
39.25,-95.25,9yur291
39.0,-95.25,9yumbe9
38.75,-95.25,9yuk2w1
38.5,-95.25,9yu7089
38.25,-95.25,9yu38e1
38.0,-95.25,9yu20t9
37.75,-95.25,9ysqb81
37.5,-95.25,9ysm2d9
37.25,-95.25,9ys7bt1
37.0,-95.25,9ys62x9
36.75,-95.25,9ys30d1
36.5,-95.25,9ykr8s9
36.25,-95.25,9ykq0x1
36.0,-95.25,9ykkb99
50.0,-95.0,cbukqnp
49.75,-95.0,cbu7n0x
49.5,-95.0,cbu3w5p
49.25,-95.0,cbu2njx
49.0,-95.0,cbsqy0p
48.75,-95.0,cbsmq4x
48.5,-95.0,cbs7yjp
48.25,-95.0,cbs6qpx
48.0,-95.0,cbs3n4p
47.75,-95.0,cbkrwhx
47.5,-95.0,cbkqnpp
47.25,-95.0,cbkky1x
47.0,-95.0,cbk7qhp
46.75,-95.0,cbk3ynx
46.5,-95.0,cbk2w1p
46.25,-95.0,cbhrn5x
46.0,-95.0,cbhmwnp
45.75,-95.0,cbhkq0x
45.5,-95.0,cbh6y5p
45.25,-95.0,cbh3qjx
45.0,-95.0,9zurypz
44.75,-95.0,9zuqw4r
44.5,-95.0,9zumnhz
44.25,-95.0,9zu7wpr
44.0,-95.0,9zu6q1z
43.75,-95.0,9zu2yhr
43.5,-95.0,9zsrqnz
43.25,-95.0,9zsqn1r
43.0,-95.0,9zskw5z
42.75,-95.0,9zs7nnr
42.5,-95.0,9zs3y0z
42.25,-95.0,9zs2q5r
42.0,-95.0,9zkqyjz
41.75,-95.0,9zkmw0r
41.5,-95.0,9zkkn4z
41.25,-95.0,9zk6wjr
41.0,-95.0,9zk3npz
40.75,-95.0,9zhry4r
40.5,-95.0,9zhqqhz
40.25,-95.0,9zhkypr
40.0,-95.0,9zh7w1z
39.75,-95.0,9zh6nhr
39.5,-95.0,9zh2wnz
39.25,-95.0,9yurq1p
39.0,-95.0,9yumy5x
38.75,-95.0,9yukqnp
38.5,-95.0,9yu7n0x
38.25,-95.0,9yu3w5p
38.0,-95.0,9yu2njx
37.75,-95.0,9ysqy0p
37.5,-95.0,9ysmq4x
37.25,-95.0,9ys7yjp
37.0,-95.0,9ys6qpx
36.75,-95.0,9ys3n4p
36.5,-95.0,9ykrwhx
36.25,-95.0,9ykqnpp
36.0,-95.0,9ykky1x
50.0,-94.75,cbus7yj
49.75,-94.75,cbue5bt
49.5,-94.75,cbu9egj
49.25,-94.75,cbu85vt
49.0,-94.75,cbswgbj
48.75,-94.75,cbst7ft
48.5,-94.75,cbsegvj
48.25,-94.75,cbsd7zt
48.0,-94.75,cbs95fj
47.75,-94.75,cbkxeut
47.5,-94.75,cbkw5zj
47.25,-94.75,cbksgct
47.0,-94.75,cbke7uj
46.75,-94.75,cbk9gyt
46.5,-94.75,cbk8ecj
46.25,-94.75,cbhx5gt
46.0,-94.75,cbhteyj
45.75,-94.75,cbhs7bt
45.5,-94.75,cbhdggj
45.25,-94.75,cbh97vt
45.0,-94.75,9zuxgzv
44.75,-94.75,9zuwefm
44.5,-94.75,9zut5uv
44.25,-94.75,9zueezm
44.0,-94.75,9zud7cv
43.75,-94.75,9zu8gum
43.5,-94.75,9zsx7yv
43.25,-94.75,9zsw5cm
43.0,-94.75,9zssegv
42.75,-94.75,9zse5ym
42.5,-94.75,9zs9gbv
42.25,-94.75,9zs87gm
42.0,-94.75,9zkwgvv
41.75,-94.75,9zktebm
41.5,-94.75,9zks5fv
41.25,-94.75,9zkdevm
41.0,-94.75,9zk95zv
40.75,-94.75,9zhxgfm
40.5,-94.75,9zhw7uv
40.25,-94.75,9zhsgzm
40.0,-94.75,9zheecv
39.75,-94.75,9zhd5um
39.5,-94.75,9zh8eyv
39.25,-94.75,9yux7cj
39.0,-94.75,9yutggt
38.75,-94.75,9yus7yj
38.5,-94.75,9yue5bt
38.25,-94.75,9yu9egj
38.0,-94.75,9yu85vt
37.75,-94.75,9yswgbj
37.5,-94.75,9yst7ft
37.25,-94.75,9ysegvj
37.0,-94.75,9ysd7zt
36.75,-94.75,9ys95fj
36.5,-94.75,9ykxeut
36.25,-94.75,9ykw5zj
36.0,-94.75,9yksgct
50.0,-94.5,cbuu3w5
49.75,-94.5,cbug18e
49.5,-94.5,cbuc9e5
49.25,-94.5,cbub1te
49.0,-94.5,cbsyc85
48.75,-94.5,cbsv3de
48.5,-94.5,cbsgct5
48.25,-94.5,cbsf3xe
48.0,-94.5,cbsc1d5
47.75,-94.5,cbkz9se
47.5,-94.5,cbky1x5
47.25,-94.5,cbkuc9e
47.0,-94.5,cbkg3s5
46.75,-94.5,cbkccwe
46.5,-94.5,cbkb995
46.25,-94.5,cbhz1ee
46.0,-94.5,cbhv9w5
45.75,-94.5,cbhu38e
45.5,-94.5,cbhfce5
45.25,-94.5,cbhc3te
45.0,-94.5,9zuzcxg
44.75,-94.5,9zuy9d7
44.5,-94.5,9zuv1sg
44.25,-94.5,9zug9x7
44.0,-94.5,9zuf39g
43.75,-94.5,9zubcs7
43.5,-94.5,9zsz3wg
43.25,-94.5,9zsy197
43.0,-94.5,9zsu9eg
42.75,-94.5,9zsg1w7
42.5,-94.5,9zscc8g
42.25,-94.5,9zsb3e7
42.0,-94.5,9zkyctg
41.75,-94.5,9zkv987
41.5,-94.5,9zku1dg
41.25,-94.5,9zkf9t7
41.0,-94.5,9zkc1xg
40.75,-94.5,9zhzcd7
40.5,-94.5,9zhy3sg
40.25,-94.5,9zhucx7
40.0,-94.5,9zhg99g
39.75,-94.5,9zhf1s7
39.5,-94.5,9zhb9wg
39.25,-94.5,9yuz395
39.0,-94.5,9yuvcee
38.75,-94.5,9yuu3w5
38.5,-94.5,9yug18e
38.25,-94.5,9yuc9e5
38.0,-94.5,9yub1te
37.75,-94.5,9ysyc85
37.5,-94.5,9ysv3de
37.25,-94.5,9ysgct5
37.0,-94.5,9ysf3xe
36.75,-94.5,9ysc1d5
36.5,-94.5,9ykz9se
36.25,-94.5,9yky1x5
36.0,-94.5,9ykuc9e
50.0,-94.25,cbuurq1
49.75,-94.25,cbugp29
49.5,-94.25,cbucx71
49.25,-94.25,cbubpm9
49.0,-94.25,cbsyz21
48.75,-94.25,cbsvr69
48.5,-94.25,cbsgzm1
48.25,-94.25,cbsfrr9
48.0,-94.25,cbscp61
47.75,-94.25,cbkzxk9
47.5,-94.25,cbkypr1
47.25,-94.25,cbkuz39
47.0,-94.25,cbkgrk1
46.75,-94.25,cbkczq9
46.5,-94.25,cbkbx31
46.25,-94.25,cbhzp79
46.0,-94.25,cbhvxq1
45.75,-94.25,cbhur29
45.5,-94.25,cbhfz71
45.25,-94.25,cbhcrm9
45.0,-94.25,9zuzzrc
44.75,-94.25,9zuyx63
44.5,-94.25,9zuvpkc
44.25,-94.25,9zugxr3
44.0,-94.25,9zufr3c
43.75,-94.25,9zubzk3
43.5,-94.25,9zszrqc
43.25,-94.25,9zsyp33
43.0,-94.25,9zsux7c
42.75,-94.25,9zsgpq3
42.5,-94.25,9zscz2c
42.25,-94.25,9zsbr73
42.0,-94.25,9zkyzmc
41.75,-94.25,9zkvx23
41.5,-94.25,9zkup6c
41.25,-94.25,9zkfxm3
41.0,-94.25,9zkcprc
40.75,-94.25,9zhzz63
40.5,-94.25,9zhyrkc
40.25,-94.25,9zhuzr3
40.0,-94.25,9zhgx3c
39.75,-94.25,9zhfpk3
39.5,-94.25,9zhbxqc
39.25,-94.25,9yuzr31
39.0,-94.25,9yuvz79
38.75,-94.25,9yuurq1
38.5,-94.25,9yugp29
38.25,-94.25,9yucx71
38.0,-94.25,9yubpm9
37.75,-94.25,9ysyz21
37.5,-94.25,9ysvr69
37.25,-94.25,9ysgzm1
37.0,-94.25,9ysfrr9
36.75,-94.25,9yscp61
36.5,-94.25,9ykzxk9
36.25,-94.25,9ykypr1
36.0,-94.25,9ykuz39
50.0,-94.0,cbvhkyp
49.75,-94.0,cbv5hbx
49.5,-94.0,cbv1sgp
49.25,-94.0,cbv0hvx
49.0,-94.0,cbtnubp
48.75,-94.0,cbtjkfx
48.5,-94.0,cbt5uvp
48.25,-94.0,cbt4kzx
48.0,-94.0,cbt1hfp
47.75,-94.0,cbmpsux
47.5,-94.0,cbmnhzp
47.25,-94.0,cbmhucx
47.0,-94.0,cbm5kup
46.75,-94.0,cbm1uyx
46.5,-94.0,cbm0scp
46.25,-94.0,cbjphgx
46.0,-94.0,cbjjsyp
45.75,-94.0,cbjhkbx
45.5,-94.0,cbj4ugp
45.25,-94.0,cbj1kvx
45.0,-94.0,9zvpuzz
44.75,-94.0,9zvnsfr
44.5,-94.0,9zvjhuz
44.25,-94.0,9zv5szr
44.0,-94.0,9zv4kcz
43.75,-94.0,9zv0uur
43.5,-94.0,9ztpkyz
43.25,-94.0,9ztnhcr
43.0,-94.0,9zthsgz
42.75,-94.0,9zt5hyr
42.5,-94.0,9zt1ubz
42.25,-94.0,9zt0kgr
42.0,-94.0,9zmnuvz
41.75,-94.0,9zmjsbr
41.5,-94.0,9zmhhfz
41.25,-94.0,9zm4svr
41.0,-94.0,9zm1hzz
40.75,-94.0,9zjpufr
40.5,-94.0,9zjnkuz
40.25,-94.0,9zjhuzr
40.0,-94.0,9zj5scz
39.75,-94.0,9zj4hur
39.5,-94.0,9zj0syz
39.25,-94.0,9yvpkcp
39.0,-94.0,9yvjugx
38.75,-94.0,9yvhkyp
38.5,-94.0,9yv5hbx
38.25,-94.0,9yv1sgp
38.0,-94.0,9yv0hvx
37.75,-94.0,9ytnubp
37.5,-94.0,9ytjkfx
37.25,-94.0,9yt5uvp
37.0,-94.0,9yt4kzx
36.75,-94.0,9yt1hfp
36.5,-94.0,9ympsux
36.25,-94.0,9ymnhzp
36.0,-94.0,9ymhucx
50.0,-93.75,cbvk6wj
49.75,-93.75,cbv748t
49.5,-93.75,cbv3dej
49.25,-93.75,cbv24tt
49.0,-93.75,cbtqf8j
48.75,-93.75,cbtm6dt
48.5,-93.75,cbt7ftj
48.25,-93.75,cbt66xt
48.0,-93.75,cbt34dj
47.75,-93.75,cbmrdst
47.5,-93.75,cbmq4xj
47.25,-93.75,cbmkf9t
47.0,-93.75,cbm76sj
46.75,-93.75,cbm3fwt
46.5,-93.75,cbm2d9j
46.25,-93.75,cbjr4et
46.0,-93.75,cbjmdwj
45.75,-93.75,cbjk68t
45.5,-93.75,cbj6fej
45.25,-93.75,cbj36tt
45.0,-93.75,9zvrfxv
44.75,-93.75,9zvqddm
44.5,-93.75,9zvm4sv
44.25,-93.75,9zv7dxm
44.0,-93.75,9zv669v
43.75,-93.75,9zv2fsm
43.5,-93.75,9ztr6wv
43.25,-93.75,9ztq49m
43.0,-93.75,9ztkdev
42.75,-93.75,9zt74wm
42.5,-93.75,9zt3f8v
42.25,-93.75,9zt26em
42.0,-93.75,9zmqftv
41.75,-93.75,9zmmd8m
41.5,-93.75,9zmk4dv
41.25,-93.75,9zm6dtm
41.0,-93.75,9zm34xv
40.75,-93.75,9zjrfdm
40.5,-93.75,9zjq6sv
40.25,-93.75,9zjkfxm
40.0,-93.75,9zj7d9v
39.75,-93.75,9zj64sm
39.5,-93.75,9zj2dwv
39.25,-93.75,9yvr69j
39.0,-93.75,9yvmfet
38.75,-93.75,9yvk6wj
38.5,-93.75,9yv748t
38.25,-93.75,9yv3dej
38.0,-93.75,9yv24tt
37.75,-93.75,9ytqf8j
37.5,-93.75,9ytm6dt
37.25,-93.75,9yt7ftj
37.0,-93.75,9yt66xt
36.75,-93.75,9yt34dj
36.5,-93.75,9ymrdst
36.25,-93.75,9ymq4xj
36.0,-93.75,9ymkf9t
50.0,-93.5,cbvs2q5
49.75,-93.5,cbve02e
49.5,-93.5,cbv9875
49.25,-93.5,cbv80me
49.0,-93.5,cbtwb25
48.75,-93.5,cbtt26e
48.5,-93.5,cbtebm5
48.25,-93.5,cbtd2re
48.0,-93.5,cbt9065
47.75,-93.5,cbmx8ke
47.5,-93.5,cbmw0r5
47.25,-93.5,cbmsb3e
47.0,-93.5,cbme2k5
46.75,-93.5,cbm9bqe
46.5,-93.5,cbm8835
46.25,-93.5,cbjx07e
46.0,-93.5,cbjt8q5
45.75,-93.5,cbjs22e
45.5,-93.5,cbjdb75
45.25,-93.5,cbj92me
45.0,-93.5,9zvxbrg
44.75,-93.5,9zvw867
44.5,-93.5,9zvt0kg
44.25,-93.5,9zve8r7
44.0,-93.5,9zvd23g
43.75,-93.5,9zv8bk7
43.5,-93.5,9ztx2qg
43.25,-93.5,9ztw037
43.0,-93.5,9zts87g
42.75,-93.5,9zte0q7
42.5,-93.5,9zt9b2g
42.25,-93.5,9zt8277
42.0,-93.5,9zmwbmg
41.75,-93.5,9zmt827
41.5,-93.5,9zms06g
41.25,-93.5,9zmd8m7
41.0,-93.5,9zm90rg
40.75,-93.5,9zjxb67
40.5,-93.5,9zjw2kg
40.25,-93.5,9zjsbr7
40.0,-93.5,9zje83g
39.75,-93.5,9zjd0k7
39.5,-93.5,9zj88qg
39.25,-93.5,9yvx235
39.0,-93.5,9yvtb7e
38.75,-93.5,9yvs2q5
38.5,-93.5,9yve02e
38.25,-93.5,9yv9875
38.0,-93.5,9yv80me
37.75,-93.5,9ytwb25
37.5,-93.5,9ytt26e
37.25,-93.5,9ytebm5
37.0,-93.5,9ytd2re
36.75,-93.5,9yt9065
36.5,-93.5,9ymx8ke
36.25,-93.5,9ymw0r5
36.0,-93.5,9ymsb3e
50.0,-93.25,cbvsqn1
49.75,-93.25,cbven09
49.5,-93.25,cbv9w51
49.25,-93.25,cbv8nj9
49.0,-93.25,cbtwy01
48.75,-93.25,cbttq49
48.5,-93.25,cbteyj1
48.25,-93.25,cbtdqp9
48.0,-93.25,cbt9n41
47.75,-93.25,cbmxwh9
47.5,-93.25,cbmwnp1
47.25,-93.25,cbmsy19
47.0,-93.25,cbmeqh1
46.75,-93.25,cbm9yn9
46.5,-93.25,cbm8w11
46.25,-93.25,cbjxn59
46.0,-93.25,cbjtwn1
45.75,-93.25,cbjsq09
45.5,-93.25,cbjdy51
45.25,-93.25,cbj9qj9
45.0,-93.25,9zvxypc
44.75,-93.25,9zvww43
44.5,-93.25,9zvtnhc
44.25,-93.25,9zvewp3
44.0,-93.25,9zvdq1c
43.75,-93.25,9zv8yh3
43.5,-93.25,9ztxqnc
43.25,-93.25,9ztwn13
43.0,-93.25,9ztsw5c
42.75,-93.25,9ztenn3
42.5,-93.25,9zt9y0c
42.25,-93.25,9zt8q53
42.0,-93.25,9zmwyjc
41.75,-93.25,9zmtw03
41.5,-93.25,9zmsn4c
41.25,-93.25,9zmdwj3
41.0,-93.25,9zm9npc
40.75,-93.25,9zjxy43
40.5,-93.25,9zjwqhc
40.25,-93.25,9zjsyp3
40.0,-93.25,9zjew1c
39.75,-93.25,9zjdnh3
39.5,-93.25,9zj8wnc
39.25,-93.25,9yvxq11
39.0,-93.25,9yvty59
38.75,-93.25,9yvsqn1
38.5,-93.25,9yven09
38.25,-93.25,9yv9w51
38.0,-93.25,9yv8nj9
37.75,-93.25,9ytwy01
37.5,-93.25,9yttq49
37.25,-93.25,9yteyj1
37.0,-93.25,9ytdqp9
36.75,-93.25,9yt9n41
36.5,-93.25,9ymxwh9
36.25,-93.25,9ymwnp1
36.0,-93.25,9ymsy19
50.0,-93.0,cbvu7wp
49.75,-93.0,cbvg58x
49.5,-93.0,cbvceep
49.25,-93.0,cbvb5tx
49.0,-93.0,cbtyg8p
48.75,-93.0,cbtv7dx
48.5,-93.0,cbtggtp
48.25,-93.0,cbtf7xx
48.0,-93.0,cbtc5dp
47.75,-93.0,cbmzesx
47.5,-93.0,cbmy5xp
47.25,-93.0,cbmug9x
47.0,-93.0,cbmg7sp
46.75,-93.0,cbmcgwx
46.5,-93.0,cbmbe9p
46.25,-93.0,cbjz5ex
46.0,-93.0,cbjvewp
45.75,-93.0,cbju78x
45.5,-93.0,cbjfgep
45.25,-93.0,cbjc7tx
45.0,-93.0,9zvzgxz
44.75,-93.0,9zvyedr
44.5,-93.0,9zvv5sz
44.25,-93.0,9zvgexr
44.0,-93.0,9zvf79z
43.75,-93.0,9zvbgsr
43.5,-93.0,9ztz7wz
43.25,-93.0,9zty59r
43.0,-93.0,9ztueez
42.75,-93.0,9ztg5wr
42.5,-93.0,9ztcg8z
42.25,-93.0,9ztb7er
42.0,-93.0,9zmygtz
41.75,-93.0,9zmve8r
41.5,-93.0,9zmu5dz
41.25,-93.0,9zmfetr
41.0,-93.0,9zmc5xz
40.75,-93.0,9zjzgdr
40.5,-93.0,9zjy7sz
40.25,-93.0,9zjugxr
40.0,-93.0,9zjge9z
39.75,-93.0,9zjf5sr
39.5,-93.0,9zjbewz
39.25,-93.0,9yvz79p
39.0,-93.0,9yvvgex
38.75,-93.0,9yvu7wp
38.5,-93.0,9yvg58x
38.25,-93.0,9yvceep
38.0,-93.0,9yvb5tx
37.75,-93.0,9ytyg8p
37.5,-93.0,9ytv7dx
